x,y,cohort,time
0.11901895173495115,0.012641085828031832,2,129
0.09387045414293542,0.0047011594016680095,2,130
0.08514565385359904,0.011789371078897394,2,131
0.004472733903567121,-0.031296560252793065,2,132
0.022640268734590095,-0.014902706956040464,2,133
-0.05908060986612092,-0.02452542746672979,2,134
-0.09513959186582571,-0.01870743107674321,2,135
-0.10852000324879678,-0.00831563957021831,2,136
-0.0036509689515599473,-0.046311232314519106,2,137
0.05609893108295742,-0.030659073576971514,2,138
0.04904840945775414,-0.03791518888105409,2,139
-0.07939939705569828,-0.033359960443624596,2,140
-0.1135810219987839,-0.010898534997945467,2,141
-0.12001059875626721,0.0012123127043503327,2,142
-0.09990385477708806,-0.021791801008691027,2,143
-0.013807316097897353,-0.045762003867922486,2,144
-0.01865859212050521,-0.04172575290000523,2,145
-0.03266267583963019,-0.03591957445980498,2,146
-0.07533014967162525,-0.03172162491706119,2,147
0.001120244254399083,-0.04794914190690427,2,148
0.07390485993663845,-0.02811209854471972,2,149
0.09810699665729565,-0.018375750245313995,2,150
0.10168225690807867,-0.008010774158461704,2,151
0.07232969014960672,-0.0280793600028489,2,152
0.09351704111816321,0.007733800237041457,2,153
-0.0019644060031089646,-0.04108450851569686,2,154
-0.01180228130341364,-0.04212373615725427,2,155
-0.12948197815536386,0.008538709900938834,2,156
-0.09511761092941688,0.0491607366122131,2,157
-0.07684714496360592,0.0514232349225056,2,158
-0.05280092603126165,0.04980712397144389,2,159
-0.0490259896149084,0.04949002221530909,2,160
0.05863209427985218,-0.015633302279836583,3,0
0.08126798101479087,0.009962532359140734,3,1
0.07317958961991014,0.0001524735076994858,3,2
0.07127807716109982,-0.0014922856738908857,3,3
0.07267043199698671,-0.001540563526474498,3,4
0.0773773681876512,0.003938989626971697,3,5
0.0822264823044776,0.011220474140559626,3,6
0.07646158170696993,0.002717282556914143,3,7
0.03729373993000433,-0.03752273876660719,3,8
-0.033179389181874235,-0.021858085852541995,3,9
-0.06058459249722575,-0.009186317412937729,3,10
0.04355097672680674,-0.02904951047344423,3,11
0.07351985740831611,-0.00948045409182625,3,12
0.0693038223744864,-0.01166196170355226,3,13
-0.034065999283469026,-0.02232617260085842,3,14
-0.03510291223795769,-0.022189526074284403,3,15
-0.027602035189470374,-0.02454267629981734,3,16
-0.027594345311725554,-0.024342826560855173,3,17
0.013166570005707442,-0.03620368680000307,3,18
0.017270251540044683,-0.03561040880311054,3,19
0.09650391672088449,0.021524955195484065,3,20
0.0961488482765872,0.02130900059939806,3,21
0.09852449402085484,0.0649616395578976,3,22
0.09890308302793625,0.07576056421398622,3,23
0.09893846978200993,0.07839935124272937,3,24
0.0989430378715568,0.0736796672737078,3,25
0.08971370010591373,0.02432151233874574,3,26
0.07416240108067623,-0.009073802759856236,3,27
-0.029846897911879947,-0.023183037130813926,3,28
-0.06691772773723031,-0.005182586379887385,3,29
-0.01944967871005562,-0.028835941330527932,3,30
0.011180001269303762,-0.03748109929419907,3,31
0.039489676586395524,-0.03002644296833923,3,32
0.03675837728856813,-0.030019600943756303,3,33
0.07512693230049744,-0.009704668761246371,3,34
0.03677741121465512,-0.028787550602008778,3,35
0.03074339798038036,-0.029790014948855206,3,36
-0.0028371371773328003,-0.037967582116244486,3,37
0.07694183584167898,-0.007799849766059241,3,38
0.05770533374777098,-0.021794955465508054,3,39
0.04341888581660522,-0.028842870784572126,3,40
0.021140791304337183,-0.03797056981109235,3,41
0.030809225393444672,-0.03384472630856794,3,42
0.06929546485978956,-0.014349394242644215,3,43
0.08701234305365409,0.005014753181585822,3,44
0.09319431800527195,0.014620347563012854,3,45
0.06766036676316504,-0.015063689716122859,3,46
0.009088018157350124,-0.0364324934503757,3,47
0.010421011512152708,-0.03686589354417367,3,48
0.011331114551425336,-0.0384676119885502,3,49
0.08360257123860414,0.000324513921582211,3,50
0.060668607925979494,-0.020427739262903453,3,51
0.031163194006397835,-0.032555121267953506,3,52
-0.07957272420785017,0.006922927423016881,3,53
-0.08437957546757809,0.013263656922758046,3,54
-0.09320983507254998,0.035455309802675125,3,55
-0.05272540044402732,-0.02100299716352787,3,56
-0.05317423377852907,-0.020739034923498587,3,57
-0.015489803290812704,-0.03656380235996319,3,58
-0.06111111049280336,-0.0165980359717159,3,59
-0.06380732797716024,-0.014572051576616247,3,60
-0.029704312458481756,-0.03205843846454294,3,61
-0.026799239563259802,-0.03173418782816554,3,62
-0.02226508172021422,-0.032183999259701015,3,63
-0.06393972120999826,-0.008914561933398336,3,64
-0.06525712566916342,-0.006931208670522916,3,65
-0.021587041919682526,-0.029395466313303382,3,66
-0.012589814024536615,-0.0344542329524469,3,67
0.0027075672626406173,-0.03750131715552022,3,68
-0.012722360729518819,-0.03527255568552432,3,69
-0.01984164336834353,-0.034393015025510926,3,70
0.08619879592854295,0.0038159779546673377,3,71
0.09892652801863284,0.04715728719866039,3,72
0.09939566863346763,0.06257693568886559,3,73
0.09661383101776982,0.020368330524976913,3,74
0.013178797954477977,-0.03586423034403266,3,75
-0.009166136513157029,-0.03561309062914544,3,76
0.0333982948904892,-0.03206444065483163,3,77
0.06934395583884152,-0.013721653076240839,3,78
0.04303716252191947,-0.027939776498761434,3,79
0.048700423775117796,-0.026064842425378064,3,80
0.051965150869114934,-0.02463252740317195,3,81
0.09337529138977906,0.015169607385861062,3,82
0.09072549022993592,0.010724253409652924,3,83
0.08576708107627995,0.003107840046404547,3,84
0.03286819561087186,-0.030117802890617103,3,85
0.004987752565635764,-0.038234706565729526,3,86
0.020963455921558072,-0.03448675736356262,3,87
-0.03821828714412491,-0.02912823679737731,3,88
-0.030630498271686048,-0.0304283431634455,3,89
-0.09702775438731581,0.06338931264459169,3,90
-0.09590393959053695,0.05107371221245055,3,91
-0.09676284708803569,0.058001117244054,3,92
-0.09559170788344849,0.050173255143288596,3,93
-0.06852915889863918,-0.00827486266208997,3,94
-0.0796437590243259,0.004848984249776783,3,95
-0.03047869203804536,-0.03252210234142758,3,96
-0.09482892677397878,0.04413517724995408,3,97
-0.08299668076234576,0.010541546736781506,3,98
-0.05875688791850774,-0.01042152386771878,3,99
-0.0416062561633471,-0.021010686961066616,3,100
-0.030666623318557462,-0.02441239896011657,3,101
-0.05190871636045978,-0.014421679684631851,3,102
0.09054136012867352,0.02098309817299666,3,103
0.095573403472889,0.038092039861355766,3,104
0.09912688588430767,0.07682122902296766,3,105
0.09902427154271076,0.04566157185686175,3,106
0.09914572648312367,0.04671616511028809,3,107
0.0916861356734764,0.01203020197055586,3,108
0.02424528104305505,-0.033064564445347826,3,109
-0.0003541348187195945,-0.037842237038013635,3,110
0.07174067689123739,-0.010487488367256615,3,111
0.09836644907864957,0.06390218874246598,3,112
0.09402736073117783,0.02808128108083178,3,113
0.09599962848780562,0.03691208529387424,3,114
0.03700598226401226,-0.028462775491165732,3,115
-0.01443276840310375,-0.037154395259994186,3,116
-0.09607582925697655,0.04726873070172372,3,117
